time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,place,horizontalError,depthError,magError,magNst
2025-02-20T18:35:37.428Z,-20.3368,68.1342,10,4.4,mb,27,69,4.516,0.37,Mid-Indian Ridge,12.73,1.88,0.12,20
2025-02-20T17:52:42.641Z,36.7825,21.4,34.739,4.3,mwr,57,136,0.577,0.83,"27 km W of MethÃ³ni, Greece",5.96,5.576,0.069,20
2025-02-20T17:51:05.810Z,18.2308,-67.8871,119,3.82,md,24,177,0.5696,0.24,"67 km SE of Punta Cana, Dominican Republic",1.87,0.97,0.09,18
2025-02-20T17:36:17.750Z,19.17683333,-155.7163333,9.46,2.68,ml,35,113,0.03327,0.26,"13 km NNE of Hawaiian Ocean View, Hawaii",0.59,0.46,0.145774654,17
2025-02-20T17:30:39.399Z,-15.6423,167.7046,124.919,4.6,mb,56,152,0.521,0.61,"57 km NE of Norsup, Vanuatu",10.59,4.927,0.082,45
2025-02-20T17:24:50.535Z,-22.4702,179.3124,574.818,4.8,mb,83,65,4.848,0.82,south of the Fiji Islands,13.07,7.542,0.039,200
2025-02-20T17:22:40.865Z,52.6546,-162.9965,10,3.4,ml,26,231,2.043,0.58,"246 km S of False Pass, Alaska",5.35,2.014,0.077,22
2025-02-20T17:21:51.316Z,38.7742,-119.6129,8.8,3,ml,36,56.05,0.078,0.1361,"10 km SSE of Carter Springs, Nevada",,0.8,0.29,10
2025-02-20T16:48:14.223Z,53.5326,-160.082,10,4.2,mb,47,166,1.835,0.58,"202 km S of Sand Point, Alaska",6.94,1.945,0.141,16
2025-02-20T16:26:22.162Z,50.7325,-173.978,10,3.3,ml,9,297,1.478,0.89,"163 km S of Atka, Alaska",3.81,2.02,0.128,8
2025-02-20T15:55:10.580Z,46.73866667,-121.127,7.21,2.62,ml,64,42,0.2079,0.22,"16 km WSW of Nile, Washington",0.29,0.45,0.209816007,49
2025-02-20T15:42:53.322Z,50.1125,155.2148,129.109,4.6,mb,38,124,3.376,0.47,"90 km SW of Severo-Kurilâ€™sk, Russia",10.99,7.492,0.092,35
2025-02-20T15:41:05.484Z,54.3703,-118.4904,10,4.7,mww,49,47,0.634,0.73,"68 km NE of Grande Cache, Canada",4.26,1.865,0.059,28
2025-02-20T14:48:12.880Z,41.56266667,-109.863,-2.79,3.25,ml,15,157,0.1123,0.24,"2 km N of Little America, Wyoming",0.74,1.22,0.299034068,17
2025-02-20T14:36:22.900Z,-12.8097,166.9358,196.919,4.6,mb,54,115,2.634,0.5,"135 km NNW of Sola, Vanuatu",12.86,2.947,0.06,82
2025-02-20T13:26:15.048Z,53.2161,-162.057,10,2.7,ml,15,240,1.766,0.39,"202 km SSE of False Pass, Alaska",3.89,2.005,0.085,18
2025-02-20T13:13:46.848Z,35.4749,138.905,38.328,4.5,mb,69,99,1.205,0.82,"4 km ENE of Oshino, Japan",6.28,7,0.071,59
2025-02-20T13:12:56.143Z,28.9767,-43.2315,10,4.6,mb,57,96,17.171,0.87,northern Mid-Atlantic Ridge,12.25,1.821,0.068,74
2025-02-20T12:39:44.773Z,8.9537,39.9488,10,4.1,mb,14,147,1.255,0.29,"6 km NNE of MetahÄra, Ethiopia",6.2,1.959,0.234,5
2025-02-20T12:39:10.630Z,-56.6888,-26.1145,35,5.3,mb,64,70,17.913,0.86,South Sandwich Islands region,13.01,1.837,0.068,72
2025-02-20T12:37:16.392Z,51.8589,-179.881,173.752,3,ml,13,163,0.274,0.5,"223 km W of Adak, Alaska",9.11,5.696,0.128,8
2025-02-20T12:35:46.125Z,-56.617,-25.9797,35,4.6,mb,19,190,6.419,0.76,South Sandwich Islands region,9.27,1.978,0.136,18
2025-02-20T12:10:38.685Z,-16.1785,-174.1051,40.591,4.6,mb,20,123,3.182,1.1,"41 km SW of Hihifo, Tonga",14.02,6.767,0.157,16
2025-02-20T12:04:37.468Z,38.487,106.4071,10,4.4,mb,47,56,3.326,0.64,"1 km SSW of Jingui, China",8.66,1.895,0.098,30
2025-02-20T11:52:37.604Z,38.492,-118.4834,7.8,3.2,ml,25,44.76,0.14,0.1438,"12 km ESE of Hawthorne, Nevada",,1.8,0.15,13
2025-02-20T11:51:45.309Z,-3.3784,130.9797,10,5,mb,74,52,1.563,0.85,"154 km WSW of Fakfak, Indonesia",6.49,1.876,0.066,72
2025-02-20T11:49:56.831Z,-6.4872,130.2957,106.014,4.5,mb,31,77,1.99,0.77,"288 km WSW of Tual, Indonesia",7.9,7.317,0.121,20
2025-02-20T11:30:51.390Z,-42.9086,-82.9086,10,5.4,mww,34,153,7.134,0.96,West Chile Rise,11.5,1.924,0.052,36
2025-02-20T11:12:02.031Z,2.287,128.2101,167.056,4.5,mb,65,80,1.725,0.75,"65 km NNE of Tobelo, Indonesia",7.44,5.876,0.073,55
2025-02-20T11:08:15.380Z,18.109,-67.28,16.23,2.72,md,8,288,0.1676,0.23,"10 km WNW of Puerto Real, Puerto Rico",1.52,0.67,0.020493668,4
2025-02-20T10:31:20.704Z,-15.3514,-173.9396,107.034,5.5,mww,88,41,2.533,0.57,"68 km NNW of Hihifo, Tonga",10.93,4.484,0.065,23
2025-02-20T10:27:38.058Z,-49.3165,123.8493,10,4.8,mb,15,136,18.352,0.44,western Indian-Antarctic Ridge,18.16,1.912,0.161,12
2025-02-20T10:25:16.263Z,8.9326,39.9531,10,4.5,mb,35,118,1.259,0.89,"5 km NE of MetahÄra, Ethiopia",7.39,1.941,0.113,23
2025-02-20T10:12:25.966Z,-7.6792,106.1391,35,4.4,mb,17,126,1.513,0.54,"89 km SSW of Pelabuhanratu, Indonesia",5.88,1.94,0.149,13
2025-02-20T10:11:34.490Z,18.56166667,-66.6795,18.18,2.73,md,17,211,0.1071,0.26,"10 km NNE of Arecibo, Puerto Rico",0.8,0.51,0.123276311,9
2025-02-20T10:03:58.803Z,0.3856,122.0085,150.956,4.9,mb,64,76,1.423,0.92,"118 km W of Gorontalo, Indonesia",5.87,7.007,0.068,67
2025-02-20T09:46:00.430Z,18.57333333,-66.67016667,22.17,3.04,md,26,204,0.1217,0.22,"12 km NNE of Arecibo, Puerto Rico",0.69,0.89,0.053023582,11
2025-02-20T09:36:25.676Z,52.752,-166.7551,10,3.1,ml,15,238,0.96,0.55,"125 km S of Unalaska, Alaska",2.94,1.99,0.097,14
2025-02-20T09:19:24.180Z,-22.9362,-177.0688,158.006,4.6,mb,32,164,6.33,0.76,"267 km SW of Houma, Tonga",16.92,10.215,0.102,29
2025-02-20T08:44:58.713Z,-52.4354,12.9035,10,4.4,mb,15,100,20.527,0.72,southwest of Africa,15.29,1.919,0.143,14
2025-02-20T08:38:05.168Z,52.634,-163.3787,10,3,ml,24,244,2.027,0.64,"230 km SE of Akutan, Alaska",3.69,2.015,0.081,20
2025-02-20T08:16:50.966Z,-20.6169,170.0927,10,4.5,mb,22,148,3.163,1.02,"146 km SE of Isangel, Vanuatu",11.55,1.932,0.132,17
2025-02-20T07:48:52.240Z,-3.5196,131.0322,10,4.2,mb,22,92,1.353,0.83,"155 km WSW of Fakfak, Indonesia",5.28,1.893,0.121,19
2025-02-20T07:45:15.299Z,52.7211,-174.7684,217.497,3,ml,15,177,0.476,0.23,"70 km NNW of Atka, Alaska",23.95,22.585,0.115,10
2025-02-20T07:20:00.267Z,-14.7326,-174.3985,41.405,4.7,mb,20,76,2.665,0.68,"149 km NNW of Hihifo, Tonga",9.92,8.082,0.153,14
2025-02-20T07:00:28.080Z,40.32183333,-124.7795,7.59,2.69,md,34,286,0.3358,0.25,"42 km W of Petrolia, CA",0.84,1.09,0.124,24
2025-02-20T06:59:12.135Z,-6.742,128.5792,252.658,4,mb,16,74,5.213,0.76,"262 km NE of Lospalos, Timor Leste",11.38,10.882,0.232,5
2025-02-20T06:36:35.225Z,-32.1325,-178.6368,63.228,4.6,mb,19,167,2.927,0.83,south of the Kermadec Islands,20.59,16.584,0.137,16
2025-02-20T06:22:04.592Z,-19.7324,-69.2635,108.7,4.8,mww,87,86,0.091,1.27,"49 km SSE of CamiÃ±a, Chile",7.84,5.544,0.066,22
2025-02-20T06:02:58.563Z,25.7977,90.6738,10,4.3,mb,34,154,3.911,0.99,"42 km S of GoÄlpÄra, India",7.77,1.852,0.106,25
2025-02-20T04:36:50.082Z,-33.3208,-179.0339,45.437,5,mb,32,165,4.157,1.19,south of the Kermadec Islands,12.44,10.576,0.111,26
2025-02-20T04:33:25.948Z,-7.1603,129.1973,148.882,4.3,mb,12,104,5.195,0.6,"285 km ENE of Lospalos, Timor Leste",10.79,5.497,0.177,9
2025-02-20T04:05:29.830Z,65.432,-148.211,13.1,3,ml,,,,0.66,"18 km SE of Livengood, Alaska",,0.2,,
2025-02-20T03:21:30.670Z,-20.5463,68.2892,10,5.2,mww,55,69,4.688,0.86,Mid-Indian Ridge,11.21,1.872,0.127,6
2025-02-20T03:19:40.859Z,5.0079,94.7394,63.661,5.3,mb,171,92,2.21,0.63,"88 km SW of Banda Aceh, Indonesia",5.85,6.388,0.049,141
2025-02-20T02:33:21.847Z,54.2467,-162.5575,35,3,ml,18,215,0.739,0.64,"87 km SE of False Pass, Alaska",4.82,2.014,0.105,12
2025-02-20T02:27:13.721Z,65.4177,-148.2121,9.8,2.7,ml,,,,0.85,"19 km SE of Livengood, Alaska",,0.1,,
2025-02-20T01:38:05.686Z,31.629,-104.512,6.0999,2.5,ml,30,75,0,0.1,"61 km SSW of Whites City, New Mexico",1.083015702,0.547625892,0.2,42
2025-02-20T01:03:39.438Z,36.2036,-33.9564,10,4.5,mb,22,157,23.853,0.74,Azores Islands region,16.82,1.971,0.151,13
2025-02-20T00:56:51.729Z,37.1163,136.0548,311.039,4.8,mb,223,33,1.816,0.5,"69 km WNW of Hakui, Japan",7.74,5.753,0.04,195
2025-02-19T23:25:57.756Z,38.9216,142.3016,66.601,4.3,mb,63,132,2.094,0.53,"53 km ESE of ÅŒfunato, Japan",7.91,7.377,0.079,45
2025-02-19T23:12:06.884Z,-9.2199,152.9235,10,4.5,mb,29,158,5.053,0.78,"291 km ENE of Samarai, Papua New Guinea",11.66,1.905,0.11,24
2025-02-19T23:01:02.474Z,51.3237,178.8011,41.773,3.1,ml,14,263,0.319,0.21,"Rat Islands, Aleutian Islands, Alaska",3.47,8.427,0.105,12
2025-02-19T21:32:48.775Z,-3.3998,131.0966,10,4.5,mb,34,52,1.246,0.55,"143 km WSW of Fakfak, Indonesia",4.31,1.854,0.104,27
2025-02-19T20:19:15.080Z,18.0575,-66.8395,11.95,2.62,md,13,112,0.09031,0.15,"2 km NNE of Yauco, Puerto Rico",0.38,0.64,0.192241987,7
2025-02-19T20:11:57.164Z,58.1767,-156.3415,7.6,3,ml,,,,0.49,"59 km SSE of King Salmon, Alaska",,0.3,,
2025-02-19T20:05:16.510Z,37.18466667,-112.891,18.88,2.5,ml,22,78,0.1766,0.15,"9 km E of Springdale, Utah",0.36,0.76,0.229900266,13
2025-02-19T19:49:50.270Z,19.03616667,-155.43,35.82,3.06,ml,56,207,0.1224,0.11,"16 km ESE of Naalehu, Hawaii",0.41,0.57,0.141783713,42
2025-02-19T19:42:50.989Z,-7.6672,105.7407,35,4.4,mb,33,138,1.737,0.82,"116 km SW of Pelabuhanratu, Indonesia",7.01,1.952,0.114,22
2025-02-19T18:57:43.168Z,-30.0251,-71.4075,42.84,4.2,mb,28,132,0.181,1.14,"10 km SW of Coquimbo, Chile",6.07,8.705,0.372,2
2025-02-19T18:15:57.666Z,3.7705,127.9162,147.624,4.4,mb,64,70,2.612,0.61,"226 km N of Tobelo, Indonesia",6.81,5.948,0.086,39
2025-02-19T17:59:10.113Z,52.0002,-179.8968,141.058,2.8,ml,13,185,0.277,0.71,"224 km W of Adak, Alaska",7.03,2.89,0.115,10
2025-02-19T17:37:18.501Z,51.1154,179.5418,20.556,2.8,ml,14,253,0.303,0.79,"278 km WSW of Adak, Alaska",4.3,14.324,0.115,10
2025-02-19T17:15:25.378Z,-4.2107,153.2215,35,4.7,mb,34,190,1.055,1.17,"106 km E of Kokopo, Papua New Guinea",10.86,1.963,0.099,31
2025-02-19T16:44:07.224Z,51.4205,-178.3633,24.115,3.1,ml,18,197,0.311,0.58,"129 km WSW of Adak, Alaska",3.39,11.151,0.097,14
2025-02-19T16:26:53.490Z,-4.9135,101.8911,34.617,4.4,mb,18,206,1.195,0.52,"129 km SSW of Bengkulu, Indonesia",8.03,8.335,0.179,9
2025-02-19T16:24:29.001Z,-24.1226,-179.65,528.575,4.2,mb,21,131,6.699,0.88,south of the Fiji Islands,13.98,13.644,0.124,18
2025-02-19T16:24:15.522Z,51.4495,-173.1946,35,3,ml,12,222,0.977,0.91,"108 km SE of Atka, Alaska",5.18,2.019,0.128,8
2025-02-19T16:06:07.056Z,-52.4245,-72.1227,10,4.4,mb,16,175,0.549,0.95,"81 km SSE of Puerto Natales, Chile",8.09,1.953,0.148,13
2025-02-19T15:48:52.920Z,42.275,-124.283,-0.58,2.9,ml,16,81,0.06109,0.26,"9 km E of Pistol River, Oregon",0.45,0.58,0.163004986,10
2025-02-19T15:43:56.215Z,52.9812,-163.9824,10,2.6,ml,16,240,1.577,0.25,"174 km SE of Akutan, Alaska",7.06,2.016,0.115,10
2025-02-19T15:14:17.470Z,44.2085,-115.1021,10,2.8,ml,32,71,0.21,0.88,"13 km W of Stanley, Idaho",1.11,1.997,0.043,72
2025-02-19T14:34:52.950Z,2.2817,66.9464,10,4.5,mb,19,113,6.302,0.59,Carlsberg Ridge,11.08,1.888,0.163,11
2025-02-19T14:30:18.830Z,19.45083333,-67.81566667,30.36,3.27,md,9,250,1.074,0.23,"114 km NNE of Punta Cana, Dominican Republic",1.64,15.92,0.166644349,5
2025-02-19T14:26:27.354Z,69.5656,-144.4193,10.1,3.3,ml,,,,0.65,"70 km SSW of Kaktovik, Alaska",,0.7,,
2025-02-19T14:21:27.740Z,18.8375,-67.3281,8,3.39,md,19,211,0.4289,0.38,"45 km NNW of San Antonio, Puerto Rico",1.18,1.32,0.14,11
2025-02-19T14:16:36.280Z,64.6769,-149.6459,31.5,3.6,ml,,,,0.7,"26 km WNW of Four Mile Road, Alaska",,0.3,,
2025-02-19T14:13:29.984Z,41.4406,142.2114,73.3,4.3,mb,33,133,0.911,0.72,"84 km E of Mutsu, Japan",6.73,7.06,0.119,20
2025-02-19T13:59:09.733Z,56.9394,-155.6888,66.1,2.5,ml,,,,0.7,"92 km W of Akhiok, Alaska",,0.7,,
2025-02-19T13:50:11.369Z,-21.8872,-176.5319,252.705,4.6,mb,33,127,6.554,0.75,"150 km WSW of Houma, Tonga",15.24,13.128,0.105,28
2025-02-19T13:40:36.622Z,-4.4368,151.0299,278.418,4.3,mb,12,196,1.002,0.79,"128 km WSW of Rabaul, Papua New Guinea",22.77,11.251,0.188,8
2025-02-19T12:54:06.338Z,4.462,123.2228,528.593,4.1,mb,29,80,2.265,0.68,"220 km SSW of Palimbang, Philippines",15.13,9.499,0.112,22
2025-02-19T12:29:43.583Z,-9.1567,153.2267,10,4,mb,17,160,5.045,0.5,D'Entrecasteaux Islands region,6.73,1.907,0.196,8
2025-02-19T12:15:47.989Z,1.9935,-84.6161,10,4.3,mb,20,110,6.397,0.76,off the coast of Ecuador,5.34,1.903,0.188,8
2025-02-19T12:15:14.957Z,9.8875,126.0538,10,4.2,mb,24,131,2.839,0.78,"5 km WNW of Pilar, Philippines",15.27,1.903,0.132,16
2025-02-19T10:47:30.969Z,51.4089,-178.1658,33.705,2.6,ml,22,199,0.385,0.31,"117 km WSW of Adak, Alaska",3.81,10.462,0.105,12
2025-02-19T10:36:24.565Z,31.548,130.6129,139.683,4.2,mb,34,121,0.142,0.41,"6 km ESE of Kagoshima, Japan",4.75,4.209,0.113,22
2025-02-19T10:31:44.984Z,-7.3301,129.2974,125.915,4.3,mb,22,100,5.276,0.85,"285 km ENE of Lospalos, Timor Leste",8.68,8.981,0.133,16
2025-02-19T10:25:54.547Z,52.0406,-166.927,10,3.1,ml,20,228,1.497,0.33,"165 km SE of Nikolski, Alaska",6.95,2.018,0.085,18
2025-02-19T10:13:44.389Z,69.5514,-144.4173,8.5,2.7,ml,,,,0.74,"71 km SSW of Kaktovik, Alaska",,0.6,,
2025-02-19T10:05:54.143Z,-6.7262,128.405,271.239,4.9,mb,54,71,2.649,0.66,"252 km NE of Lospalos, Timor Leste",9.81,7.681,0.078,51
2025-02-19T09:41:09.121Z,36.5825,25.6204,10,4.3,mb,43,60,1.421,0.55,"24 km NE of FirÃ¡, Greece",5.58,1.905,0.111,23
2025-02-19T09:25:03.296Z,34.3126,-111.0201,11.046,3,ml,16,65,0.364,0.8,"0 km SW of Christopher Creek, Arizona",1.8,7.447,0.046,62
2025-02-19T08:05:50.810Z,47.5587,153.4371,35,4.2,mb,34,135,6.188,0.78,Kuril Islands,7.63,1.924,0.115,23
2025-02-19T08:04:58.221Z,56.6758,-156.47,64.9,2.6,ml,,,,0.54,"108 km SSE of Ugashik, Alaska",,0.9,,
2025-02-19T07:58:17.110Z,53.6607,-162.8827,23.928,2.9,ml,21,235,1.108,0.46,"137 km SSE of False Pass, Alaska",7.31,15.832,0.097,14
2025-02-19T07:09:50.044Z,55.8018,-159.4164,74.4,4.7,mww,,,,0.78,"11 km SSE of Ivanof Bay, Alaska",,0.2,,
2025-02-19T06:46:16.408Z,-19.3516,-70.1333,57.272,4.3,mwr,52,133,0.94,1.3,"21 km SSE of Cuya, Chile",5.77,6.365,0.063,24
2025-02-19T05:57:09.580Z,18.49933333,-67.07433333,20.88,2.83,md,19,183,0.04686,0.14,"2 km ENE of San Antonio, Puerto Rico",0.48,0.52,0.067400296,7
2025-02-19T05:52:34.520Z,3.1072,128.5093,224.681,4.5,mb,24,176,2.586,0.77,"162 km NNE of Tobelo, Indonesia",8.34,11.24,0.145,14
2025-02-19T05:40:17.102Z,-26.2255,-71.0697,19.18,4.1,mwr,31,160,0.43,1.15,"103 km W of Diego de Almagro, Chile",4.87,4.523,0.046,45
2025-02-19T04:38:05.820Z,-3.4351,131.0349,10,4.8,mww,109,38,1.316,0.55,"151 km WSW of Fakfak, Indonesia",7.29,1.855,0.103,9
2025-02-19T04:13:15.455Z,36.6463,25.6261,10,4.1,mb,20,102,1.481,1.14,"30 km NE of OÃ­a, Greece",4.88,1.943,0.175,9
2025-02-19T04:10:00.080Z,19.03483333,-155.432,36.33,3.53,ml,46,206,0.1233,0.11,"15 km ESE of Naalehu, Hawaii",0.55,0.75,0.167916586,34
2025-02-19T03:29:02.451Z,-5.99,154.7564,188.919,4.4,mb,27,124,3.141,0.92,"88 km WNW of Panguna, Papua New Guinea",13.72,8.298,0.123,19
2025-02-19T03:15:38.533Z,50.885,-179.9179,10,2.8,ml,11,255,0.697,0.55,"253 km WSW of Adak, Alaska",3.8,1.978,0.128,8
2025-02-19T02:49:44.019Z,-9.0969,152.7728,10,5.5,mww,137,41,4.816,0.79,"285 km NE of Samarai, Papua New Guinea",7.24,1.665,0.051,37
2025-02-19T02:49:24.518Z,-26.2998,-70.7683,26.203,4.1,mb,19,129,0.215,1.13,"72 km W of Diego de Almagro, Chile",6.69,7.793,0.151,12
2025-02-19T02:25:45.502Z,54.2883,-164.7453,92.68,2.9,ml,15,182,0.205,0.91,"69 km ENE of Akutan, Alaska",11.42,10.204,0.097,14
2025-02-19T01:45:45.940Z,38.39633333,-122.6226667,9.52,2.68,md,130,29,0.03246,0.12,"7 km W of Kenwood, CA",0.1,0.22,0.167,146
2025-02-19T01:06:56.343Z,36.5772,25.5486,10,4,mb,21,100,1.393,0.91,"19 km NE of OÃ­a, Greece",5.58,1.95,0.212,6
2025-02-19T00:03:34.553Z,-19.5,-176.7717,350.613,4.3,mb,35,107,4.745,0.62,"240 km NW of Houma, Tonga",11.56,12.72,0.104,26
2025-02-19T00:01:03.300Z,-3.2245,131.0111,10,4.3,mb,13,84,1.273,0.71,"146 km WSW of Fakfak, Indonesia",2.89,1.906,0.142,15
2025-02-18T23:39:10.674Z,-3.3656,131.0386,13,5.7,mww,121,14,1.287,0.65,"148 km WSW of Fakfak, Indonesia",4.96,1.713,0.08,15
2025-02-18T23:34:33.759Z,-8.7118,122.7547,174.593,4.3,mb,41,98,0.517,0.52,"60 km E of Maumere, Indonesia",6.75,4.91,0.111,23
2025-02-18T22:56:26.730Z,40.29100037,-124.5479965,15.80000019,2.75,md,18,280,0.1571,0.09,"23 km W of Petrolia, CA",2.09,0.460000008,0.18,19
2025-02-18T21:11:54.336Z,51.4717,179.2621,63.739,3,ml,20,150,0.097,0.28,"287 km W of Adak, Alaska",11.03,33.68,0.105,12
2025-02-18T20:49:59.728Z,60.7914,-149.3418,27.8,2.9,ml,,,,0.63,"11 km SSE of Sunrise, Alaska",,0.2,,
2025-02-18T20:47:47.098Z,53.8951,-164.0012,35,3,ml,30,206,0.734,0.45,"113 km SSW of False Pass, Alaska",3.82,2.013,0.085,18
2025-02-18T20:41:53.650Z,35.3403333,-117.8001667,7.54,2.83,ml,51,36,0.08177,0.17,"15 km WSW of Johannesburg, CA",0.17,0.62,0.165,90
2025-02-18T20:40:41.101Z,10.2469,-85.6806,32.248,4.3,mb,48,200,0.707,0.84,"10 km W of Santa Cruz, Costa Rica",6.62,6.656,0.089,36
2025-02-18T20:24:55.385Z,37.459,-114.5909,2,2.9,ml,21,85.44,0.369,0.1507,"18 km SSW of Caliente, Nevada",,1.9,0.45,13
2025-02-18T19:49:19.657Z,-24.2802,-67.1293,196.298,4.2,mb,27,136,1.636,0.55,"82 km W of San Antonio de los Cobres, Argentina",7.97,11.314,0.529,1
2025-02-18T19:46:26.109Z,0.5517,122.3749,116.619,4.4,mb,38,65,1.632,0.78,"76 km W of Gorontalo, Indonesia",4.3,8.309,0.112,23
2025-02-18T19:36:08.403Z,40.5481,141.2172,91.295,4.2,mb,36,167,0.268,0.49,"8 km S of Towada, Japan",5.98,5.222,0.113,22
2025-02-18T19:29:32.909Z,-11.9362,112.3134,10,4.3,mb,33,96,3.891,0.61,"south of Java, Indonesia",8.3,1.923,0.129,17
2025-02-18T18:51:53.596Z,-6.0373,130.8137,119.558,4.9,mww,91,28,1.756,0.76,"219 km WSW of Tual, Indonesia",7.49,6.535,0.08,15
2025-02-18T18:18:17.985Z,-20.4086,-177.9263,536.712,4.1,mb,26,209,4.634,0.93,"285 km WNW of Houma, Tonga",12.52,11.823,0.12,19
2025-02-18T18:02:20.630Z,19.72533333,-65.399,20.19,3.36,md,14,265,1.415,0.18,"151 km NNE of Vieques, Puerto Rico",0.93,17.33,0.041593591,4
2025-02-18T17:54:07.030Z,47.17533333,-121.4936667,8.71,3.04,ml,138,30,0.2082,0.25,"12 km E of Greenwater, Washington",0.19,0.6,0.181773466,97
2025-02-18T17:22:14.713Z,57.1644,-157.5623,9.5,2.6,ml,,,,0.57,"40 km SSW of Ugashik, Alaska",,0.1,,
2025-02-18T17:18:48.127Z,-26.2533,-70.9825,31,5.6,mww,101,75,0.36,0.77,"94 km W of Diego de Almagro, Chile",6.18,1.778,0.057,30
2025-02-18T17:00:49.043Z,-11.3467,-74.8175,103.39,5,mb,91,71,2.083,0.69,"9 km NW of Mariposa, Peru",7.68,5.426,0.037,233
2025-02-18T16:54:32.624Z,37.9629,21.0529,5.926,4.7,mww,208,24,1.045,0.57,"8 km WNW of KyllÃ­ni, Greece",4.56,3.918,0.065,23
2025-02-18T15:24:28.025Z,-14.9641,-173.1341,10,4.5,mb,12,154,1.678,1.34,"130 km NNE of Hihifo, Tonga",7.09,1.905,0.191,9
2025-02-18T14:48:02.112Z,53.7038,-164.4836,35,2.6,ml,20,212,0.803,0.4,"97 km ESE of Akutan, Alaska",2.61,2.013,0.097,14
2025-02-18T14:37:39.583Z,50.8728,-177.5523,10,2.8,ml,13,280,0.91,0.68,"128 km SSW of Adak, Alaska",4.87,2.021,0.148,6
2025-02-18T14:26:55.191Z,11.459,125.6197,10,4.2,mb,34,118,4.362,0.63,"9 km ENE of Llorente, Philippines",12.99,1.883,0.115,27
2025-02-18T14:06:54.709Z,51.6636,-176.0464,54.355,2.8,ml,14,213,0.299,0.38,"46 km ESE of Adak, Alaska",6.93,27.568,0.128,8
2025-02-18T13:48:39.394Z,51.7085,-173.764,35,2.8,ml,13,292,0.562,0.75,"62 km SSE of Atka, Alaska",3.83,2.028,0.181,4
2025-02-18T13:39:19.561Z,-49.5159,122.5703,10,4.5,mb,21,135,17.043,0.99,western Indian-Antarctic Ridge,9.67,1.878,0.136,17
2025-02-18T13:36:08.873Z,65.2502,-168.5545,11,2.8,ml,,,,0.65,"45 km SSW of Wales, Alaska",,0.7,,
2025-02-18T12:56:43.370Z,31.6008333,-115.973,6.16,3.03,ml,17,80,0.2639,0.15,"58 km ESE of Maneadero, B.C., MX",0.19,1.06,0.192,24
2025-02-18T12:40:59.641Z,39.1494,17.104,32.962,4.3,mb,34,101,1.305,0.5,"7 km NNW of Crotone, Italy",4.96,7.186,0.177,9
2025-02-18T12:24:36.264Z,-4.5088,125.4556,436.289,4,mb,54,29,2.734,0.69,"277 km SSW of Sanana, Indonesia",11.55,6.974,0.11,22
2025-02-18T12:16:28.873Z,31.711,-104.502,3.8953,4.7,ml,6,110,0,0.1,"52 km SSW of Whites City, New Mexico",0.598031778,1.122082087,0.1,18
2025-02-18T12:13:40.337Z,-4.3605,153.0154,10,4.7,mb,64,49,0.866,1.1,"82 km E of Kokopo, Papua New Guinea",6.99,1.801,0.078,50
2025-02-18T11:13:37.811Z,54.7247,-163.5965,99.356,2.5,ml,12,172,0.067,0.34,"18 km SW of False Pass, Alaska",5.91,4.032,0.115,10
2025-02-18T09:40:48.370Z,31.633,-104.503,6.2024,2.5,ml,24,74,0,0.2,"61 km S of Whites City, New Mexico",0.878813517,0.46104979,0.2,18
2025-02-18T09:24:09.405Z,34.2658,26.2083,51.136,4.2,mb,24,206,1.489,0.49,"93 km SSE of IerÃ¡petra, Greece",10.13,9.788,0.16,11
2025-02-18T09:08:47.148Z,-10.8343,-76.916,90.87,4.4,mb,48,160,1.148,0.59,"4 km S of Andajes, Peru",8.08,8.637,0.086,39
2025-02-18T08:58:08.350Z,31.656,-104.296,6.3177,3.4,ml,35,68,0,0.1,"58 km S of Whites City, New Mexico",0.478771848,0.550223314,0.2,34
2025-02-18T08:22:03.015Z,59.8318,-152.8835,104.6,3.3,ml,,,,0.77,"59 km W of Anchor Point, Alaska",,0.2,,
2025-02-18T08:08:49.334Z,51.3308,178.1155,10,2.6,ml,11,295,0.665,0.8,"Rat Islands, Aleutian Islands, Alaska",2.09,1.976,0.148,8
2025-02-18T07:49:45.310Z,40.431,-125.1566667,10,3.06,ml,76,257,0.622,0.22,"75 km WNW of Petrolia, CA",1.51,31.61,0.112,8
2025-02-18T07:38:13.090Z,-62.8512,151.3674,10,4.8,mb,34,111,9.251,0.66,Balleny Islands region,11.58,1.864,0.111,29
2025-02-18T07:36:32.088Z,51.9948,-170.5958,10,3,ml,15,218,0.899,0.98,"157 km SW of Nikolski, Alaska",3.88,1.988,0.097,16
2025-02-18T06:45:19.931Z,2.9703,128.2216,10,4.6,mb,48,86,2.345,0.94,"139 km N of Tobelo, Indonesia",6.93,1.878,0.093,35
2025-02-18T06:44:06.958Z,-2.4358,139.2945,32.02,4.3,mb,22,86,1.263,0.99,"149 km W of Abepura, Indonesia",6.09,5.971,0.142,15
2025-02-18T06:08:09.367Z,36.6394,25.6214,9.631,4.8,mww,145,26,1.473,0.78,"29 km NE of OÃ­a, Greece",4.74,3.137,0.06,27
2025-02-18T06:03:21.962Z,36.73,71.4632,174.58,4.4,mb,81,59,2.738,0.71,"8 km NW of AshkÄsham, Afghanistan",5.54,6.994,0.066,67
